#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BayesianSkyline.t:Khatamzas-pt-1_maskedRefRemMafft" spec="beast.evolution.tree.coalescent.BayesianSkyline">
#            <parameter dimension="5" id="bPopSizes.t:Khatamzas-pt-1_maskedRefRemMafft" lower="0.0" name="popSizes" spec="beast.core.parameter.RealParameter">380.0</parameter>
#            <groupSizes dimension="5" id="bGroupSizes.t:Khatamzas-pt-1_maskedRefRemMafft" spec="beast.core.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BSPTreeIntervals.t:Khatamzas-pt-1_maskedRefRemMafft" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:Khatamzas-pt-1_maskedRefRemMafft" spec="beast.evolution.tree.Tree">
#                    <trait dateFormat="yyyy-M-dd" id="dateTrait.t:Khatamzas-pt-1_maskedRefRemMafft" spec="beast.evolution.tree.TraitSet" traitname="date" value="Khatamzas-pt-1_0|2020-05-11=2020-05-11,Khatamzas-pt-1_112|2020-08-31=2020-08-31,Khatamzas-pt-1_122|2020-09-10=2020-09-10,Khatamzas-pt-1_129|2020-09-17=2020-09-17,Khatamzas-pt-1_136|2020-09-24=2020-09-24,Khatamzas-pt-1_147|2020-10-05=2020-10-05,Khatamzas-pt-1_149|2020-10-07=2020-10-07,Khatamzas-pt-1_15|2020-05-26=2020-05-26,Khatamzas-pt-1_22|2020-06-02=2020-06-02,Khatamzas-pt-1_28|2020-06-08=2020-06-08,Khatamzas-pt-1_36|2020-06-16=2020-06-16,Khatamzas-pt-1_45|2020-06-23=2020-06-23,Khatamzas-pt-1_49|2020-06-29=2020-06-29,Khatamzas-pt-1_56|2020-07-06=2020-07-06,Khatamzas-pt-1_57|2020-07-07=2020-07-07,Khatamzas-pt-1_59|2020-07-09=2020-07-09,Khatamzas-pt-1_63|2020-07-13=2020-07-13,Khatamzas-pt-1_66|2020-07-16=2020-07-16,Khatamzas-pt-1_73|2020-07-23=2020-07-23,Khatamzas-pt-1_78|2020-07-28=2020-07-28,Khatamzas-pt-1_92|2020-08-11=2020-08-11">
#                        <taxa id="TaxonSet.Khatamzas-pt-1_maskedRefRemMafft" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.Khatamzas-pt-1_maskedRefRemMafft"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <distribution id="MarkovChainedPopSizes.t:Khatamzas-pt-1_maskedRefRemMafft" jeffreys="true" parameter="@bPopSizes.t:Khatamzas-pt-1_maskedRefRemMafft" spec="beast.math.distributions.MarkovChainDistribution"/>
#        <prior id="ClockPrior.c:Khatamzas-pt-1_maskedRefRemMafft" name="distribution">
#            <parameter id="clockRate.c:Khatamzas-pt-1_maskedRefRemMafft" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr"/>
#        </prior>
#        <prior id="FrequenciesPrior.s:Khatamzas-pt-1_maskedRefRemMafft" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:Khatamzas-pt-1_maskedRefRemMafft" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <Uniform id="Uniform.3" name="distr"/>
#        </prior>
#        <prior id="GammaShapePrior.s:Khatamzas-pt-1_maskedRefRemMafft" name="distribution">
#            <parameter id="gammaShape.s:Khatamzas-pt-1_maskedRefRemMafft" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:Khatamzas-pt-1_maskedRefRemMafft" name="distribution">
#            <parameter id="kappa.s:Khatamzas-pt-1_maskedRefRemMafft" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Khatamzas-pt-1_maskedRefRemMafft" id="treeLikelihood.Khatamzas-pt-1_maskedRefRemMafft" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Khatamzas-pt-1_maskedRefRemMafft" useAmbiguities="true">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Khatamzas-pt-1_maskedRefRemMafft" shape="@gammaShape.s:Khatamzas-pt-1_maskedRefRemMafft" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:Khatamzas-pt-1_maskedRefRemMafft" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Khatamzas-pt-1_maskedRefRemMafft" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:Khatamzas-pt-1_maskedRefRemMafft" kappa="@kappa.s:Khatamzas-pt-1_maskedRefRemMafft" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:Khatamzas-pt-1_maskedRefRemMafft" id="estimatedFreqs.s:Khatamzas-pt-1_maskedRefRemMafft" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:Khatamzas-pt-1_maskedRefRemMafft" id="StrictClock.c:Khatamzas-pt-1_maskedRefRemMafft" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	clockRate	gammaShape	kappa	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bPopSizes.5	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	bGroupSizes.5	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
4095000	-40562.990215330065	-40643.53089853746	80.54068320739421	-40643.53089853746	0.41610485522802365	0.0012697162803224605	0.5079290050054679	3.927098010021006	65.70990034284307	0.006234463289637697	0.009719061987646552	0.0033003787009073023	0.007053911758896628	0.024893740625281418	1	6	4	4	5	0.300461748741828	0.18586505546936097	0.19513386252110962	0.3185393332677016
4096000	-40555.4280915594	-40635.75850051048	80.33040895107575	-40635.75850051048	0.42551802733097943	0.0017430553899185392	0.12330525456554628	3.927098010021006	68.82547887435082	0.005609711629811505	0.016097057844295225	0.002462122376902337	0.008578340870834523	0.03922677095434454	4	3	4	1	8	0.300461748741828	0.18586505546936097	0.19513386252110962	0.3185393332677016
4097000	-40560.50357788048	-40636.53149960374	76.02792172326188	-40636.53149960374	0.43499737763288665	0.001680008403760645	0.12330525456554628	3.927098010021006	62.606090876330754	0.003706445938040436	0.010241019976195368	0.006247506544327055	0.013364091066868691	0.047534179222609656	5	3	4	1	7	0.300461748741828	0.18586505546936097	0.19513386252110962	0.3185393332677016
4098000	-40556.89513171286	-40635.735768575454	78.84063686259489	-40635.735768575454	0.43658348351567977	0.0019404696293124871	0.044325046380599455	3.927098010021006	65.92301561267968	0.008356100114464856	0.011436542556578135	0.01791291605074185	0.024296716127023152	0.04795105157052704	5	8	1	3	3	0.300461748741828	0.18586505546936097	0.19513386252110962	0.3185393332677016
4099000	-40565.18327677859	-40635.098227582734	69.91495080414651	-40635.098227582734	0.42416116067562115	0.0016610229891987735	0.011069614100824037	6.2490085640670685	58.370034779217335	0.019951848283361377	0.01170993507311506	0.027890566728851967	0.017236665565465964	0.02718969210936905	1	1	5	5	8	0.300461748741828	0.18586505546936097	0.19513386252110962	0.3185393332677016
4100000	-40567.45164388071	-40633.42982494525	65.97818106453511	-40633.42982494525	0.42416116067562115	0.0014632083259895619	0.011069614100824037	6.2490085640670685	58.80521142240655	0.020210441220413777	0.018899730778498283	0.02144919531071227	0.11373964812731004	0.003931075373926248	3	11	2	2	2	0.300461748741828	0.18586505546936097	0.19513386252110962	0.3185393332677016
4101000	-40575.299838716106	-40635.80672666063	60.50688794452245	-40635.80672666063	0.42416116067562115	0.0015340824543884422	0.011069614100824037	6.2490085640670685	53.91576966243163	0.005481663625845765	0.03610046000883405	0.05406407103128507	0.06935115236650008	0.01080741381864028	1	12	3	2	2	0.300461748741828	0.18586505546936097	0.19513386252110962	0.3185393332677016
4102000	-40577.50356245378	-40639.33002704486	61.82646459108567	-40639.33002704486	0.41768140995636677	0.0013910806385334822	0.011069614100824037	6.2490085640670685	51.54881025659599	0.03358402208732214	0.016889795915635	0.01676449871311718	0.03563798157016772	0.04223211228844158	3	4	6	5	2	0.300461748741828	0.18586505546936097	0.19513386252110962	0.3185393332677016
4103000	-40573.4346274775	-40635.97604062161	62.541413144103245	-40635.97604062161	0.43831410625734446	0.0014678923188501342	0.027776321548501806	6.2490085640670685	51.724958715703416	0.05731829334981984	0.021134573412327457	0.009400728169754012	0.013697670293519834	0.030429766650273186	2	6	3	5	4	0.300461748741828	0.18586505546936097	0.19513386252110962	0.3185393332677016
4104000	-40572.82880856068	-40637.940651816236	65.11184325556042	-40637.940651816236	0.4389448825329793	0.0020320655577275117	0.035798408964998155	6.2490085640670685	55.9572448637724	0.016024019967682632	0.01595396389427866	0.02623528879686597	0.06688126248135157	0.07857726816630974	12	4	1	2	1	0.2991490087117468	0.18586505546936097	0.19513386252110962	0.3198520732977828
4105000	-40574.40224324357	-40632.011529625874	57.60928638230559	-40632.011529625874	0.44511463617307373	0.0014508808661126101	0.03849830391105058	6.2490085640670685	47.35898779861929	0.02637462255978561	0.03165646401208532	0.03568939803420605	0.03948297035523246	0.014581632086707071	9	6	3	1	1	0.2991490087117468	0.18586505546936097	0.19513386252110962	0.3198520732977828
4106000	-40572.9468025186	-40633.63395212824	60.68714960964384	-40633.63395212824	0.4287620891190762	0.001243547060589287	0.03849830391105058	5.784836845832278	51.35752157410106	0.016379235168348934	0.02426390422441959	0.020211174448521874	0.040310476174975726	0.09263824796642808	4	1	6	2	7	0.2991490087117468	0.18586505546936097	0.19513386252110962	0.3198520732977828
4107000	-40571.46111380875	-40636.47827232923	65.01715852048437	-40636.47827232923	0.43123337522089483	0.0015251903594391985	0.050429367249986506	5.784836845832278	55.87346830773352	0.01999890882505745	0.004967716531024383	0.016551449619497168	0.03810565905050998	0.08921302588802872	6	1	6	1	6	0.2991490087117468	0.18586505546936097	0.19513386252110962	0.3198520732977828
4108000	-40571.83159743005	-40636.07341411065	64.24181668060092	-40636.07341411065	0.44983248829473466	0.001322937926390096	0.013882744170913654	5.784836845832278	55.163614485433826	0.017219101124902724	0.021964146636977096	0.025875151563203816	0.045033035309274855	0.10495790377641978	2	8	5	4	1	0.2991490087117468	0.18586505546936097	0.19513386252110962	0.3198520732977828
4109000	-40569.25202291927	-40634.38479362952	65.13277071025202	-40634.38479362952	0.4483723921859096	0.0012405911276179558	0.013882744170913654	4.917030444435703	54.58122172937199	0.0039566088266426	0.012544799943156252	0.030696787519832482	0.054039922213763046	0.05696731668363125	1	4	7	5	3	0.2991490087117468	0.18586505546936097	0.19513386252110962	0.3198520732977828
4110000	-40573.23296888142	-40638.701000146655	65.46803126523659	-40638.701000146655	0.4406072364261632	0.001208721513805581	0.014164320652087373	4.917030444435703	54.2084311589187	0.0261438521765528	0.01749551091150265	0.02401303872102846	0.022775526626171043	0.03949643034408242	1	11	3	2	3	0.2991490087117468	0.18586505546936097	0.19513386252110962	0.3198520732977828
4111000	-40582.87387060716	-40639.962049821246	57.08817921408368	-40639.962049821246	0.4276834756518794	0.0012067593014468852	0.014164320652087373	4.917030444435703	46.10550511485507	0.013780586723674973	0.01393472115891169	0.027198967564935523	0.04176188527297666	0.05346255507360526	2	6	4	7	1	0.2991490087117468	0.18586505546936097	0.19513386252110962	0.3198520732977828
4112000	-40568.8173438128	-40638.35034672573	69.53300291293574	-40638.35034672573	0.43356731911518415	0.001128210148005982	0.011608217440970793	4.917030444435703	58.582479237264515	0.009942677570967921	0.01398637827425917	0.03758960934180771	0.04621442571207287	0.03299388588806046	8	5	1	5	1	0.2991490087117468	0.18325547738068373	0.19513386252110962	0.32246165138646005
4113000	-40565.725427499856	-40632.181274731745	66.45584723188597	-40632.181274731745	0.4162716265692947	0.0013758629392426108	0.006849747678914548	4.917030444435703	53.25610052402038	0.009978694028400379	0.012268917561942474	0.01934970305744708	0.017778225570946556	0.03219500797568878	1	3	5	8	3	0.2991490087117468	0.18325547738068373	0.19513386252110962	0.32246165138646005
4114000	-40575.193538363405	-40636.76795980101	61.57442143760352	-40636.76795980101	0.4167998613543079	0.0012821986872336032	0.02608362527339246	4.917030444435703	52.85135607758595	0.016957228496696834	0.006394130891220702	0.018165473575817728	0.08196763336426971	0.0319262294865088	1	4	9	5	1	0.2991490087117468	0.18325547738068373	0.19513386252110962	0.32246165138646005
4115000	-40567.83095198873	-40635.873951209265	68.04299922053336	-40635.873951209265	0.4149497371036432	0.0016672270688920707	0.02608362527339246	4.917030444435703	55.03618555646951	0.008330575276286566	0.00818320200619173	0.015690390453685994	0.03505260498112583	0.030604878716283125	3	2	4	1	10	0.2991490087117468	0.18325547738068373	0.19513386252110962	0.32246165138646005
4116000	-40569.88243501331	-40640.93441071012	71.05197569681658	-40640.93441071012	0.4170129550374497	0.0015860464543636442	0.02608362527339246	4.917030444435703	59.24542098834079	0.006723128031552119	0.004135833102775978	0.005223668494379203	0.03620965101548136	0.020841512688163734	1	2	2	2	13	0.2991490087117468	0.18325547738068373	0.19513386252110962	0.32246165138646005
4117000	-40565.95295478246	-40637.3153669291	71.36241214664018	-40637.3153669291	0.4170129550374497	0.0023495538671432937	0.01355371322081994	4.917030444435703	60.51829169624587	0.026070982962517617	0.011420396373775812	0.01853708863309234	0.011495905186265717	0.044072140224289354	2	1	3	9	5	0.2991490087117468	0.18325547738068373	0.19513386252110962	0.32246165138646005
4118000	-40568.70800365016	-40642.26845469612	73.56045104595985	-40642.26845469612	0.45335186689804285	0.0017068777822763003	0.01355371322081994	4.917030444435703	61.255705494703975	0.006400873692356184	0.018770240270517588	0.01600651318773743	0.0163654363643743	0.038496943187463245	3	3	9	1	4	0.2991490087117468	0.18325547738068373	0.19513386252110962	0.32246165138646005
4119000	-40561.54923540923	-40637.95301537911	76.403779969883	-40637.95301537911	0.4170936395446779	0.001735307024879686	0.03200753082716909	4.917030444435703	63.983912242156315	0.0026970223501394087	0.013429707048806746	0.008989040030738757	0.022229327982308165	0.027537253574017373	2	6	5	5	2	0.2991490087117468	0.18325547738068373	0.19513386252110962	0.32246165138646005
4120000	-40574.00563266786	-40641.319100538014	67.31346787015684	-40641.319100538014	0.4508143385478579	0.0016732724880187742	0.03200753082716909	4.917030444435703	55.92214023454396	0.011324135418020341	0.012226743279905255	0.022041436818915378	0.03403431620472198	0.06343693168031567	2	3	1	11	3	0.30141276612981693	0.18099171996261362	0.19513386252110962	0.32246165138646005
4121000	-40579.47631389452	-40636.415785973884	56.939472079367896	-40636.415785973884	0.4370389329095228	0.0015470185565501983	0.03595253893133506	4.917030444435703	49.232531601065865	0.016901607475872642	0.024153744668278607	0.05525981716791297	0.10359915787690703	0.08963065655149713	1	10	4	3	2	0.30141276612981693	0.18099171996261362	0.19513386252110962	0.32246165138646005
4122000	-40574.192834066795	-40640.2024890321	66.00965496530411	-40640.2024890321	0.44950394888044953	0.0010254998799821256	0.055929924074503305	4.917030444435703	55.28573719413269	0.01900708478442885	0.01682072934649963	0.023937127085523383	0.05499502693947669	0.022619141975036155	1	4	12	1	2	0.30141276612981693	0.18099171996261362	0.19513386252110962	0.32246165138646005
4123000	-40567.658952768776	-40638.06981755912	70.41086479033862	-40638.06981755912	0.42556150161535033	0.0013427731850804213	0.14721023225456703	6.901138825247787	59.78277991104641	0.005019941165058918	0.0151372882828789	0.03121075869320703	0.056093238766717166	0.007047913073801383	2	8	6	2	2	0.30141276612981693	0.18099171996261362	0.19513386252110962	0.32246165138646005
4124000	-40574.796942774774	-40635.35346269066	60.556519915884955	-40635.35346269066	0.42556150161535033	0.001408249928181478	0.08049988385029343	6.7008142802555115	52.51559914850019	0.0032687527924625892	0.01708529998148607	0.010379255365624087	0.04113935371832535	0.08436792519771336	1	7	2	5	5	0.30141276612981693	0.18099171996261362	0.19513386252110962	0.32246165138646005
4125000	-40573.23028653893	-40637.721411808314	64.4911252693862	-40637.721411808314	0.43152267618269785	0.0017080742042266924	0.08049988385029343	6.7008142802555115	54.91578718188194	0.030138235080734835	0.009401165200503695	0.01419507834978509	0.025726406132910117	0.076950159006168	3	1	10	3	3	0.30141276612981693	0.18099171996261362	0.19513386252110962	0.32246165138646005
4126000	-40568.37962719001	-40641.041895301816	72.66226811180789	-40641.041895301816	0.42568550394053684	0.0014345844379082828	0.08049988385029343	6.7008142802555115	59.083787052791024	0.02068173683771392	0.01502279125383266	0.013386309070231415	0.010353980590861839	0.015369480630545716	1	5	6	5	3	0.30141276612981693	0.18099171996261362	0.19513386252110962	0.32246165138646005
4127000	-40580.6559993022	-40641.40786697455	60.75186767234945	-40641.40786697455	0.42568550394053684	0.002031069123276539	0.08049988385029343	6.7008142802555115	53.36793603486037	0.1669318506727957	0.07430178771515554	0.02726288961157188	0.03300629398505865	0.013246289085032684	1	1	4	4	10	0.30141276612981693	0.18099171996261362	0.19513386252110962	0.32246165138646005
4128000	-40569.52232691979	-40635.26242471261	65.74009779281776	-40635.26242471261	0.4311725772557168	0.0015018649930004162	0.08049988385029343	7.996173589889249	55.981157017411824	0.008022200117950575	0.023013419764135484	0.009651666338196311	0.01135184347478966	0.05272342988915473	3	4	1	4	8	0.30141276612981693	0.18099171996261362	0.19513386252110962	0.32246165138646005
4129000	-40571.82949505549	-40638.05152434773	66.22202929223477	-40638.05152434773	0.48510432331575065	0.0011546891911815497	0.08049988385029343	5.724619258979895	56.606819201417636	0.03749652653282684	0.02357017518015919	0.009768282024420935	0.019869882589205665	0.060101025667867854	2	7	3	5	3	0.30141276612981693	0.18099171996261362	0.19513386252110962	0.32246165138646005
4130000	-40566.33565228359	-40630.84889768101	64.51324539742531	-40630.84889768101	0.48510432331575065	0.0012683362284890416	0.08049988385029343	5.724619258979895	53.324977502660516	0.0032338368742914243	0.009016192221629318	0.009254301723010597	0.03925266172117923	0.06704882017470332	2	4	7	5	2	0.30141276612981693	0.18099171996261362	0.19513386252110962	0.32246165138646005
4131000	-40564.74989140334	-40636.466655941666	71.71676453832187	-40636.466655941666	0.4235206275814762	0.0019092413678661415	0.08049988385029343	5.724619258979895	61.401530940722196	0.010693438630854939	0.033191551795490395	0.0107403902717078	0.018394000962605125	0.044347661702315924	5	4	5	1	5	0.30141276612981693	0.18099171996261362	0.19513386252110962	0.32246165138646005
4132000	-40573.4842368559	-40638.296436327335	64.8121994714363	-40638.296436327335	0.4378122824813763	0.0019551031006813553	0.08049988385029343	5.89719518913902	54.08197684800443	0.023111111315715954	0.010957303479142599	0.02989831996332295	0.030566635363843443	0.027574849315067092	9	5	2	1	3	0.30141276612981693	0.18099171996261362	0.19513386252110962	0.32246165138646005
4133000	-40570.954273353585	-40638.65693801372	67.7026646601395	-40638.65693801372	0.4378122824813763	0.001918965805625347	0.08049988385029343	5.89719518913902	58.065977634441516	0.010009444700748599	0.03306774853712433	0.026750962317171074	0.020988157468477688	0.04994634999985445	5	1	7	3	4	0.30141276612981693	0.18099171996261362	0.19513386252110962	0.32246165138646005
4134000	-40573.5052009573	-40635.483725697	61.978524739701115	-40635.483725697	0.43456745556716786	0.0016748970576234614	0.08049988385029343	5.89719518913902	53.226100068983236	0.012314344505255976	0.0056882167659507	0.02577065853547998	0.03488869633441101	0.09384221791801706	11	1	3	2	3	0.30141276612981693	0.18099171996261362	0.19513386252110962	0.32246165138646005
4135000	-40569.17380622857	-40633.289311196204	64.1155049676296	-40633.289311196204	0.4259676010173305	0.0015320096582326418	0.15848016159455397	3.5445599247769373	56.18170719160114	0.02079994727876787	0.006417509094671479	0.015966425038763627	0.05885639501892086	0.16239646050865747	7	4	2	5	2	0.2979674220333376	0.18099171996261362	0.19857920661758893	0.32246165138646005
4136000	-40579.14941567737	-40639.379194052155	60.229778374782825	-40639.379194052155	0.4553280166374167	0.0013019232150218107	0.15848016159455397	5.98365934288187	49.69962911249672	0.02750476725461565	0.02495909337081298	0.023036822762420806	0.019395051617492033	0.040717899336925385	6	3	7	1	3	0.2979674220333376	0.18099171996261362	0.19857920661758893	0.32246165138646005
4137000	-40579.08372991484	-40637.259872614	58.17614269916106	-40637.259872614	0.44377061475358603	0.0012834136908809024	0.15848016159455397	5.98365934288187	51.002049382326426	0.031188624241147822	0.03277046056620769	0.02417372077359145	0.08599711250555649	0.061986897717555785	8	2	4	2	4	0.2979674220333376	0.18099171996261362	0.19857920661758893	0.32246165138646005
4138000	-40575.78844756703	-40635.38011089324	59.59166332621304	-40635.38011089324	0.4787570474393851	0.0014885323405951518	0.15848016159455397	5.98365934288187	50.66318191729285	0.024670587916270834	0.01927278032103833	0.021128596352952306	0.06671662634953196	0.04438895789275742	1	8	6	3	2	0.2979674220333376	0.18099171996261362	0.19857920661758893	0.32246165138646005
4139000	-40583.2495332643	-40641.76191273088	58.5123794665797	-40641.76191273088	0.45348623156003026	9.730531612182013E-4	0.15848016159455397	5.98365934288187	50.23820153501897	0.01809757220005767	0.015924052401425866	0.03885394631469521	0.08607820339760114	0.06593979609934092	1	8	8	2	1	0.2979674220333376	0.18099171996261362	0.19857920661758893	0.32246165138646005
4140000	-40579.366261919335	-40642.40708693483	63.04082501549783	-40642.40708693483	0.4272846597710536	9.825152385393673E-4	0.15848016159455397	5.4986848117707545	53.13748377966335	0.014537717682367179	0.013255976958182038	0.021599170616480978	0.021278164302469007	0.08249325328616147	7	2	3	3	5	0.2979674220333376	0.18099171996261362	0.19857920661758893	0.32246165138646005
4141000	-40575.617214512866	-40638.86537830797	63.2481637951053	-40638.86537830797	0.42606647381117974	0.0012739949385153662	0.15848016159455397	5.4986848117707545	56.69874373119927	0.029914478509628556	0.008771968875700259	0.032103349564950326	0.0761933255736581	0.13170788026008615	7	6	3	1	3	0.2979674220333376	0.18099171996261362	0.19857920661758893	0.32246165138646005
4142000	-40572.088667208445	-40635.94881898747	63.86015177901953	-40635.94881898747	0.43043410820454536	0.0016774808391433142	0.11338481335218449	5.4986848117707545	55.73924201015191	0.027993892467524855	0.0460489072374655	0.023331224559518738	0.06652022151322048	0.030289328933381206	7	3	7	2	1	0.2979674220333376	0.18099171996261362	0.19857920661758893	0.32246165138646005
4143000	-40576.95916722157	-40642.9697944111	66.01062718953288	-40642.9697944111	0.42559453668057307	0.0017738595556993563	0.11338481335218449	5.4986848117707545	54.606762052558246	0.007163263360613311	0.02128005978572828	0.0178326916213766	0.03429797746070756	0.029916260157084477	1	5	1	12	1	0.2979674220333376	0.18099171996261362	0.19857920661758893	0.32246165138646005
4144000	-40571.71318195499	-40633.078822816664	61.365640861675516	-40633.078822816664	0.46242056667215214	0.0010456168644630503	0.10339822711156724	5.4986848117707545	51.98505443048108	0.004602844287158981	0.016775564372194747	0.029761437406507066	0.07218595222878417	0.04760332406994531	2	1	11	3	3	0.2979674220333376	0.18099171996261362	0.19857920661758893	0.32246165138646005
4145000	-40568.04493202521	-40637.60874400654	69.56381198133278	-40637.60874400654	0.4588880790018344	0.0016597654851841306	0.06487824776459221	5.4986848117707545	57.05841463922684	0.002802640792712299	0.003912029843347005	0.011849210556103796	0.008598733508178705	0.04955960358212843	1	2	6	3	8	0.2979674220333376	0.18099171996261362	0.19857920661758893	0.32246165138646005
4146000	-40558.599405115565	-40637.7043515535	79.10494643793447	-40637.7043515535	0.4290764503417076	0.0020355356616359186	0.03101641496953917	5.4986848117707545	64.15737060340997	0.002358782076276729	0.0038768546643794402	0.01271115372230755	0.02237561354120544	0.025740347173807264	3	2	6	3	6	0.2979674220333376	0.18099171996261362	0.19857920661758893	0.32246165138646005
4147000	-40581.15150593823	-40638.71034592053	57.558839982305045	-40638.71034592053	0.4264022350912578	0.001383280099713712	0.03101641496953917	5.4986848117707545	50.15227568388692	0.013244088841431498	0.06355087288544817	0.03674205856434372	0.053045771934766554	0.02023368568906252	4	2	6	5	3	0.2979674220333376	0.18099171996261362	0.19857920661758893	0.32246165138646005
4148000	-40585.33445195293	-40640.87736573386	55.54291378093235	-40640.87736573386	0.42464681916841357	0.001763893385587688	0.03101641496953917	5.4986848117707545	49.05067833850853	0.05704241458561974	0.07689972030841018	0.054075332013585525	0.029178144188283663	0.07660213050179855	6	1	4	4	5	0.2979674220333376	0.18099171996261362	0.19857920661758893	0.32246165138646005
4149000	-40583.77835471327	-40640.971611064335	57.19325635106461	-40640.971611064335	0.4324699219635559	0.0011410218859847496	0.03101641496953917	5.4986848117707545	47.622059563762114	0.058434273133987705	0.02784428657540415	0.04234006981364667	0.03676195735194693	0.009306396534870141	8	2	1	8	1	0.2979674220333376	0.18099171996261362	0.19857920661758893	0.32246165138646005
4150000	-40566.53848766318	-40636.79111641114	70.25262874796118	-40636.79111641114	0.40953822205788026	0.0012052720902494477	0.029203925421525542	5.4986848117707545	57.99269888522353	0.008378676568690577	0.009318085623493365	0.03367797114419095	0.029386566076884738	0.007774315973335532	2	2	5	10	1	0.2979674220333376	0.18099171996261362	0.19857920661758893	0.32246165138646005
4151000	-40560.299036687364	-40638.96714075136	78.66810406399487	-40638.96714075136	0.41056593395793484	0.0017158765472046183	0.029203925421525542	5.4986848117707545	65.3935362151655	0.008024006143270689	0.00756854029154298	0.025581134180786856	0.007627667872698798	0.016366928212216317	4	1	3	8	4	0.2979674220333376	0.18099171996261362	0.19857920661758893	0.32246165138646005
4152000	-40559.976506441104	-40637.86133025447	77.88482381336459	-40637.86133025447	0.4133453938572112	0.0018005439703317437	0.0668354522966361	3.6700107156235764	64.3075914310428	0.005814568792238114	0.010506437313683167	0.014350094336810853	0.030085992652223805	0.03651631858751629	3	2	10	2	3	0.2979674220333376	0.18099171996261362	0.19857920661758893	0.32246165138646005
4153000	-40558.95344482032	-40641.22846067947	82.27501585915029	-40641.22846067947	0.4120021941366756	0.001792998656714894	0.09276378648058625	4.691258663357518	69.48932130389288	0.002810500102810383	0.006385602346393012	0.009683604804770766	0.0461049868140651	0.014082804442308973	2	1	2	2	13	0.2979674220333376	0.18099171996261362	0.19857920661758893	0.32246165138646005
4154000	-40565.69521045082	-40638.37139331756	72.67618286674434	-40638.37139331756	0.4115174084513235	0.002060636494241951	0.031201926817903715	4.691258663357518	59.47016217864764	0.006757073372378938	0.005082147297842056	0.019999707441918167	0.022425116214766002	0.025945493656948763	3	2	1	1	13	0.2979674220333376	0.18099171996261362	0.19857920661758893	0.32246165138646005
4155000	-40556.23700500998	-40639.530709057406	83.29370404742592	-40639.530709057406	0.4115174084513235	0.0015497754219774478	0.03116704589660294	4.691258663357518	67.56564237203251	0.00261623877384392	0.0033479867511702318	0.011932663564642723	0.023332957935766226	0.010179698949256712	4	1	8	6	1	0.2979674220333376	0.18099171996261362	0.19857920661758893	0.32246165138646005
4156000	-40558.638840242485	-40637.314492992795	78.67565275031168	-40637.314492992795	0.4115174084513235	0.0021542095707431166	0.03116704589660294	3.0159737292916784	63.31139472522737	0.004171497542855051	0.006174955450760894	0.016442882842335638	0.01942740711456768	0.021868368328659488	1	1	6	7	5	0.2979674220333376	0.18099171996261362	0.19857920661758893	0.32246165138646005
