#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BayesianSkyline.t:Caccuri-pt-1_maskedRefRemMafft_DateCorrect" spec="beast.evolution.tree.coalescent.BayesianSkyline">
#            <parameter dimension="3" id="bPopSizes.t:Caccuri-pt-1_maskedRefRemMafft_DateCorrect" lower="0.0" name="popSizes" spec="beast.core.parameter.RealParameter">380.0</parameter>
#            <groupSizes dimension="3" id="bGroupSizes.t:Caccuri-pt-1_maskedRefRemMafft_DateCorrect" spec="beast.core.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BSPTreeIntervals.t:Caccuri-pt-1_maskedRefRemMafft_DateCorrect" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:Caccuri-pt-1_maskedRefRemMafft_DateCorrect" spec="beast.evolution.tree.Tree">
#                    <trait dateFormat="yyyy-M-dd" id="dateTrait.t:Caccuri-pt-1_maskedRefRemMafft_DateCorrect" spec="beast.evolution.tree.TraitSet" traitname="date" value="Caccuri-pt-1|2020-08-05=2020-08-05,Caccuri-pt-1|2020-04-02=2020-04-02,Caccuri-pt-1|2020-04-09=2020-04-09,Caccuri-pt-1|2020-04-22=2020-04-22,Caccuri-pt-1|2020-04-28=2020-04-28,Caccuri-pt-1|2020-05-06=2020-05-06,Caccuri-pt-1|2020-05-13=2020-05-13,Caccuri-pt-1|2020-05-20=2020-05-20,Caccuri-pt-1|2020-07-27=2020-07-27,Caccuri-pt-1|2020-08-26=2020-08-26,Caccuri-pt-1|2020-09-07=2020-09-07,Caccuri-pt-1|2020-11-10=2020-11-10">
#                        <taxa id="TaxonSet.Caccuri-pt-1_maskedRefRemMafft_DateCorrect" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.Caccuri-pt-1_maskedRefRemMafft_DateCorrect"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <distribution id="MarkovChainedPopSizes.t:Caccuri-pt-1_maskedRefRemMafft_DateCorrect" jeffreys="true" parameter="@bPopSizes.t:Caccuri-pt-1_maskedRefRemMafft_DateCorrect" spec="beast.math.distributions.MarkovChainDistribution"/>
#        <prior id="ClockPrior.c:Caccuri-pt-1_maskedRefRemMafft_DateCorrect" name="distribution">
#            <parameter id="clockRate.c:Caccuri-pt-1_maskedRefRemMafft_DateCorrect" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr"/>
#        </prior>
#        <prior id="FrequenciesPrior.s:Caccuri-pt-1_maskedRefRemMafft_DateCorrect" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:Caccuri-pt-1_maskedRefRemMafft_DateCorrect" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <Uniform id="Uniform.3" name="distr"/>
#        </prior>
#        <prior id="GammaShapePrior.s:Caccuri-pt-1_maskedRefRemMafft_DateCorrect" name="distribution">
#            <parameter id="gammaShape.s:Caccuri-pt-1_maskedRefRemMafft_DateCorrect" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:Caccuri-pt-1_maskedRefRemMafft_DateCorrect" name="distribution">
#            <parameter id="kappa.s:Caccuri-pt-1_maskedRefRemMafft_DateCorrect" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Caccuri-pt-1_maskedRefRemMafft_DateCorrect" id="treeLikelihood.Caccuri-pt-1_maskedRefRemMafft_DateCorrect" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Caccuri-pt-1_maskedRefRemMafft_DateCorrect">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Caccuri-pt-1_maskedRefRemMafft_DateCorrect" shape="@gammaShape.s:Caccuri-pt-1_maskedRefRemMafft_DateCorrect" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:Caccuri-pt-1_maskedRefRemMafft_DateCorrect" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Caccuri-pt-1_maskedRefRemMafft_DateCorrect" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:Caccuri-pt-1_maskedRefRemMafft_DateCorrect" kappa="@kappa.s:Caccuri-pt-1_maskedRefRemMafft_DateCorrect" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:Caccuri-pt-1_maskedRefRemMafft_DateCorrect" id="estimatedFreqs.s:Caccuri-pt-1_maskedRefRemMafft_DateCorrect" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:Caccuri-pt-1_maskedRefRemMafft_DateCorrect" id="StrictClock.c:Caccuri-pt-1_maskedRefRemMafft_DateCorrect" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	clockRate	kappa	gammaShape	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
13026000	-40329.4480433068	-40367.74066469762	38.29262139082379	-40367.74066469762	0.6116655895309959	5.298951391391209E-4	10.828338877481393	0.8777952591034366	36.324128075744625	0.20929253575516102	0.010292593939375901	0.00693038275273493	2	7	2	0.3007003661354036	0.18581418910831746	0.19385675645458306	0.3196286883016965
13028000	-40320.98980776098	-40371.87901614604	50.889208385059774	-40371.87901614604	0.6065664186542017	8.488716453059991E-4	10.828338877481393	1.035468754855093	44.65948409788439	0.019429894510621475	0.012864313243313882	0.002216901016268772	1	6	4	0.3007003661354036	0.18581418910831746	0.19385675645458306	0.3196286883016965
13030000	-40325.260342495785	-40371.595971287585	46.335628791797895	-40371.595971287585	0.6065664186542017	4.4512267199337083E-4	10.828338877481393	1.3043284613182695	39.87344648465695	0.023856436209963503	0.008277568850919065	1.3700682497748038E-4	4	6	1	0.29584093487297086	0.18581418910831746	0.19385675645458306	0.3244881195641292
13032000	-40331.65584441545	-40369.45042164609	37.794577230638446	-40369.45042164609	0.6065664186542017	6.372616197052532E-4	10.828338877481393	0.9714784853907275	34.85321684158945	0.11459082941768187	0.02037039011212478	5.517284066489735E-6	5	5	1	0.29584093487297086	0.18581418910831746	0.19836648170835386	0.3199783943103584
13034000	-40321.59095373377	-40370.46562467009	48.874670936316214	-40370.46562467009	0.6065664186542017	5.141395696160944E-4	10.828338877481393	0.9714784853907275	44.342518102821344	0.10932496229918721	0.005179102575341014	1.7649847428597533E-5	2	8	1	0.29584093487297086	0.18581418910831746	0.1992374535818175	0.31910742243689477
13036000	-40325.67382585683	-40373.87752593107	48.203700074238746	-40373.87752593107	0.6065664186542017	6.448900998274497E-4	14.331172726109742	0.42654596394271777	44.049387874827445	0.1468918050834684	0.004136701356964162	1.0777191781005096E-4	2	8	1	0.29584093487297086	0.18463731499968217	0.1992374535818175	0.32028429654553003
13038000	-40322.907897047204	-40367.524308156266	44.61641110906476	-40367.524308156266	0.6065664186542017	4.200774121862172E-4	3.567692679222053	0.42654596394271777	37.14824561337838	0.020357137325096374	0.023872219888494046	4.450511500167503E-4	9	1	1	0.29584093487297086	0.1863180746201225	0.19755669396137715	0.32028429654553003
13040000	-40316.4107441242	-40368.805719984135	52.39497585993128	-40368.805719984135	0.6065664186542017	6.289977700429761E-4	3.567692679222053	0.23035297733719123	42.61514284231064	0.021912487292498267	0.005478505299867176	8.24267059799334E-4	5	5	1	0.29584093487297086	0.1863180746201225	0.19755669396137715	0.32028429654553003
13042000	-40308.27981614623	-40367.88337187817	59.60355573194172	-40367.88337187817	0.6065664186542017	7.797036915710055E-4	3.567692679222053	0.2668345961366156	49.79945897481493	0.02675509268958883	0.003581770506080302	8.291553158497868E-4	3	6	2	0.29584093487297086	0.1863180746201225	0.19755669396137715	0.32028429654553003
13044000	-40328.66241273648	-40365.20892975283	36.54651701635488	-40365.20892975283	0.6065664186542017	6.366066954672143E-4	3.567692679222053	0.27586607482838166	32.178695597297455	0.02133317784094085	0.06941605271311858	0.001899919952814508	8	1	2	0.29584093487297086	0.1863180746201225	0.19755669396137715	0.32028429654553003
13046000	-40325.47569159145	-40370.20168454516	44.72599295371083	-40370.20168454516	0.6077551509478462	9.123075600291398E-4	3.567692679222053	0.27586607482838166	38.11754794573619	0.06424626695702172	0.006584038902782448	0.007168147940306161	2	1	8	0.29584093487297086	0.1863180746201225	0.19755669396137715	0.32028429654553003
13048000	-40307.43667947779	-40368.969186539885	61.53250706209566	-40368.969186539885	0.6110776531209837	6.84098235404168E-4	3.567692679222053	0.27586607482838166	51.58416201872331	0.027327831179351593	0.0019404296167028028	0.001380938674626466	2	1	8	0.29584093487297086	0.1863180746201225	0.19755669396137715	0.32028429654553003
13050000	-40328.872404863985	-40365.52931900619	36.65691414220783	-40365.52931900619	0.6117002876595966	6.463459889476633E-4	3.567692679222053	0.0892818114733	31.71844703275002	0.08983011285032294	0.02700824787929346	0.017966237068368553	2	1	8	0.29584093487297086	0.1863180746201225	0.1950490145588053	0.3227919759481019
13052000	-40330.36715843534	-40365.241166006184	34.87400757084213	-40365.241166006184	0.6122589919552187	4.650004615111386E-4	3.567692679222053	0.0892818114733	31.589354786237717	0.21593571564514494	0.018446767241611022	0.02142391902782045	1	2	8	0.29584093487297086	0.1863180746201225	0.1950490145588053	0.3227919759481019
13054000	-40333.34311486515	-40363.84619394306	30.50307907790935	-40363.84619394306	0.6534249633499739	4.51813436745007E-4	2.4277250476296084	0.16476599679486534	25.481075378074294	0.08052423535692983	0.026873425776627425	0.029597984240333157	1	9	1	0.29584093487297086	0.1863180746201225	0.1950490145588053	0.3227919759481019
13056000	-40342.65481743414	-40365.11167597067	22.45685853653402	-40365.11167597067	0.6891610133258305	2.76669055641184E-4	3.767039450806369	0.16476599679486534	17.708699430253304	0.06414797255396089	0.015184347198940516	0.03080209062484397	1	6	4	0.29584093487297086	0.1863180746201225	0.1950490145588053	0.3227919759481019
13058000	-40344.71954565535	-40366.06766807858	21.34812242322213	-40366.06766807858	0.6645607987435587	4.998037689168359E-4	3.767039450806369	0.08659938768391082	18.502615823856996	0.09207213846633888	0.09175181977617816	0.06679225528725984	1	4	6	0.29584093487297086	0.1863180746201225	0.1950490145588053	0.3227919759481019
13060000	-40336.6652904117	-40367.017241510286	30.351951098584244	-40367.017241510286	0.6637457460231658	3.3886263250314084E-4	3.767039450806369	0.08659938768391082	24.50131479297184	0.051509117752050235	0.012544692198039074	0.020413118008860358	3	4	4	0.29584093487297086	0.1863180746201225	0.1950490145588053	0.3227919759481019
13062000	-40335.82529957175	-40369.14690526864	33.32160569688987	-40369.14690526864	0.6222833752101399	7.709485545951268E-4	2.129118091015152	0.3618135649993525	26.988784283147865	0.03674959180669631	0.025165244744336138	0.02499536624440666	7	1	3	0.29584093487297086	0.1863180746201225	0.1950490145588053	0.3227919759481019
13064000	-40338.93602438369	-40368.699207176105	29.76318279240928	-40368.699207176105	0.616681023512551	8.051563102335351E-4	2.129118091015152	0.9642924692070585	26.158836673900343	0.05148283425500813	0.08719921183191197	0.01685515808959633	7	3	1	0.29584093487297086	0.1863180746201225	0.1950490145588053	0.3227919759481019
13066000	-40330.963947893564	-40369.50103619116	38.537088297601905	-40369.50103619116	0.6170324371359045	8.734380062921877E-4	2.129118091015152	0.9642924692070585	31.674185708583558	0.02540035716656822	0.01017959769475547	0.01820626934746081	3	2	6	0.29584093487297086	0.1863180746201225	0.1950490145588053	0.3227919759481019
13068000	-40331.848485026385	-40367.537989127675	35.689504101291675	-40367.537989127675	0.6197655192244239	8.138417309489452E-4	3.5411740790696298	0.9642924692070585	29.889788446628074	0.022213275062860804	0.0283513869486381	0.020071496373986343	5	1	5	0.2954932007590707	0.1863180746201225	0.19539674867270546	0.3227919759481019
13070000	-40325.68597160191	-40366.73821206105	41.05224045914101	-40366.73821206105	0.6181094166074702	7.341569274998365E-4	3.5411740790696298	0.9642924692070585	36.95030932916027	0.07328080403781481	0.009265358709592449	0.0211880710758906	1	9	1	0.2954932007590707	0.1863180746201225	0.19539674867270546	0.3227919759481019
13072000	-40337.93960730969	-40370.258111068506	32.31850375881831	-40370.258111068506	0.6103005412429775	4.3147567206035795E-4	3.5411740790696298	0.9642924692070585	27.654589669220986	0.06704478892138069	0.028710016336196093	0.013492253556407353	4	3	4	0.2954932007590707	0.1863180746201225	0.19539674867270546	0.3227919759481019
13074000	-40327.50713501605	-40369.433996369735	41.9268613536864	-40369.433996369735	0.6081457734501942	4.144998039195101E-4	1.403112392373969	0.9642924692070585	38.72080810018372	0.205521491079051	0.04790554760898251	0.008564328016186309	1	1	9	0.2954932007590707	0.1863180746201225	0.19539674867270546	0.3227919759481019
13076000	-40319.76236698266	-40368.289093908774	48.52672692611925	-40368.289093908774	0.6081457734501942	8.263514892590937E-4	1.8893806137632518	1.0046261540472412	45.35572766000672	0.029537990378311566	0.09841304476905122	0.0034145329970643556	1	1	9	0.2954932007590707	0.18596760107131816	0.1957472222215098	0.3227919759481019
13078000	-40328.90942623339	-40368.042873864986	39.13344763159887	-40368.042873864986	0.6108789120418182	6.807435286744039E-4	8.918193355565647	1.0931164584597501	38.98296188018199	0.21525972579692795	0.08454426738991219	0.010489107283125292	1	1	9	0.2954932007590707	0.18596760107131816	0.1957472222215098	0.3227919759481019
13080000	-40339.70420972364	-40368.62784880705	28.923639083414226	-40368.62784880705	0.6128289447018924	8.373803055263972E-4	6.138322641473698	1.0931164584597501	31.081041702719286	1.3176595510847333	0.05287810318498258	0.01286290848961962	2	1	8	0.30012574148572874	0.18133506034466013	0.1957472222215098	0.3227919759481019
13082000	-40332.023606535484	-40369.088226408014	37.064619872532006	-40369.088226408014	0.6167392334815308	5.856647546186952E-4	1.1383518456183646	1.0931164584597501	30.958895200731945	0.07171748306958252	0.012457715935250633	0.009577558545870956	3	7	1	0.30081743332564304	0.18133506034466013	0.1950555303815955	0.3227919759481019
13084000	-40340.976926780466	-40368.52614039939	27.549213618924572	-40368.52614039939	0.6349507632172126	5.528488447784754E-4	5.447678596569312	1.0931164584597501	23.24104837727105	0.01445178982321902	0.006674842017415947	0.03089256053269785	3	3	5	0.30081743332564304	0.18133506034466013	0.1950555303815955	0.3227919759481019
13086000	-40341.99631750099	-40365.83100165198	23.83468415098948	-40365.83100165198	0.6912992264489697	4.183285728790366E-4	5.447678596569312	1.0931164584597501	22.954138724079478	0.04227084312475409	0.13273116699052828	0.032007063776064076	8	1	2	0.30081743332564304	0.18076201892652038	0.1950555303815955	0.3233650173662416
13088000	-40351.890400498225	-40364.691816165076	12.801415666848955	-40364.691816165076	0.9796438204207691	2.1461663124416948E-4	5.447678596569312	3.2500023144086705	13.34734947428317	0.07782601642551745	0.05005133801322591	0.08819817618435623	4	6	1	0.2972768314752613	0.18430262077690213	0.1950555303815955	0.3233650173662416
13090000	-40337.10787612111	-40362.01236012115	24.90448400003915	-40362.01236012115	0.7303511490550193	4.6668336680529785E-4	5.447678596569312	3.2500023144086705	23.629121689476793	0.04624833541217465	0.04618623109870613	0.03263460877112149	2	8	1	0.2972768314752613	0.18430262077690213	0.1950555303815955	0.3233650173662416
13092000	-40348.37915734656	-40364.69143128912	16.31227394256053	-40364.69143128912	0.6862946741741577	5.023547862469283E-4	5.447678596569312	3.2500023144086705	18.933012785628286	0.15420922313559227	0.19957562817368216	0.08683080806902145	1	1	9	0.2972768314752613	0.18430262077690213	0.1950555303815955	0.3233650173662416
13094000	-40363.91666299039	-40366.87931482281	2.9626518324157978	-40366.87931482281	1.1763208430715204	1.68994957066773E-4	5.447678596569312	3.2500023144086705	6.085217722853019	0.14899343971562173	0.1969507713485751	0.19523170753552965	1	9	1	0.2972768314752613	0.18430262077690213	0.1950555303815955	0.3233650173662416
13096000	-40349.56124647201	-40364.59333797381	15.032091501802956	-40364.59333797381	0.7495258262884773	3.0327637175931496E-4	5.447678596569312	3.2500023144086705	16.645681053464944	0.10602784587792635	0.07686430604219813	0.13071078402242772	1	9	1	0.2972768314752613	0.18430262077690213	0.1950555303815955	0.3233650173662416
13098000	-40335.87114541784	-40365.4074636706	29.536318252758992	-40365.4074636706	0.6496091312324699	5.4407326504285E-4	3.3754729124188243	3.2500023144086705	27.105749716531616	0.042095328455683624	0.04334733467981692	0.01691467220429009	4	5	2	0.2972768314752613	0.18430262077690213	0.1950555303815955	0.3233650173662416
13100000	-40333.0593982889	-40361.67492071995	28.615522431047456	-40361.67492071995	0.6592410097997314	4.6322711421270204E-4	3.3754729124188243	3.2500023144086705	26.668112234771115	0.038407674593010796	0.014580992933736506	0.04077371803560827	4	1	6	0.2972768314752613	0.18430262077690213	0.1950555303815955	0.3233650173662416
13102000	-40333.77499804832	-40368.03796787098	34.26296982265611	-40368.03796787098	0.6100913558785533	6.646689539225854E-4	3.800403251501824	3.2500023144086705	31.303933693353454	0.05302198548316923	0.02674464857435545	0.007192937855305061	2	3	6	0.2972768314752613	0.18430262077690213	0.1950555303815955	0.3233650173662416
13104000	-40333.219192598735	-40365.69998030579	32.48078770705958	-40365.69998030579	0.6157982958349498	7.314959649731501E-4	3.800403251501824	3.2500023144086705	30.222142046001146	0.10412172296973897	0.014552314151467835	0.008627482221328267	2	8	1	0.3016469848468854	0.18430262077690213	0.1950555303815955	0.3189948639946175
13106000	-40343.3009979101	-40366.32182291897	23.020825008872777	-40366.32182291897	0.7001451208790211	2.1963119465870837E-4	3.800403251501824	3.40362239945864	22.639366039263777	0.09449223606604824	0.05795140338651429	0.0379655485593464	2	4	5	0.3016469848468854	0.18430262077690213	0.1950555303815955	0.3189948639946175
13108000	-40342.01726142279	-40367.66866836046	25.65140693766762	-40367.66866836046	0.6337166990858817	3.0581384929995447E-4	3.800403251501824	3.40362239945864	24.049440513102265	0.06031366021857484	0.04796625381965777	0.016292108136808005	4	6	1	0.3022267226318374	0.18430262077690213	0.19447579259664352	0.3189948639946175
13110000	-40327.80448853038	-40364.94767750997	37.14318897958938	-40364.94767750997	0.6101333291633081	5.298390409648286E-4	5.663602465931484	2.698603751686663	34.47079027072929	0.07753557603902544	0.018824297858700375	0.007986885906725501	1	8	2	0.3022267226318374	0.18430262077690213	0.19447579259664352	0.3189948639946175
13112000	-40332.74282921402	-40369.68737563173	36.94454641771385	-40369.68737563173	0.6119815416110461	5.976531668063707E-4	5.663602465931484	2.698603751686663	35.89751619322049	0.17129775707145323	0.024380711880349095	0.007463692876764015	1	7	3	0.3019409943021457	0.18430262077690213	0.19476152092633522	0.3189948639946175
13114000	-40330.62957977812	-40365.49114000028	34.8615602221612	-40365.49114000028	0.6071968892056565	5.923725555047184E-4	5.663602465931484	2.698603751686663	31.86200695587746	0.04105775228977703	0.019727902888984118	0.021386062220017044	2	8	1	0.3019409943021457	0.18430262077690213	0.19476152092633522	0.3189948639946175
13116000	-40334.550224561295	-40364.917642485474	30.367417924179815	-40364.917642485474	0.6472908865305557	7.034121863392579E-4	5.200023802623112	2.698603751686663	27.501192205623607	0.025527230785061	0.014532921440035644	0.03644606798166186	6	1	4	0.3019409943021457	0.18430262077690213	0.19476152092633522	0.3189948639946175
13118000	-40323.39273678028	-40365.75455889642	42.36182211613684	-40365.75455889642	0.618107707609498	7.326361398529936E-4	5.200023802623112	1.4440981529886214	34.460369459902516	0.01564134418049854	0.007642150600637741	0.003287838921185413	2	8	1	0.3019521327467536	0.18430262077690213	0.19475038248172738	0.3189948639946175
13120000	-40325.27131737081	-40365.58405239894	40.312735028129545	-40365.58405239894	0.6122153396485465	8.373655393245544E-4	5.200023802623112	0.8524950974446045	34.16484406483408	0.03347455269836095	0.012023064765101153	0.011180510126875738	1	7	3	0.3019521327467536	0.18430262077690213	0.19475038248172738	0.3189948639946175
13122000	-40329.75873638929	-40368.00383704807	38.245100658781446	-40368.00383704807	0.6234128481307423	6.395573772519721E-4	5.200023802623112	0.2054605354984923	31.16045294988866	0.029331006525982396	0.009409156912138172	0.011178096548329111	4	3	4	0.3019521327467536	0.18430262077690213	0.19475038248172738	0.3189948639946175
13124000	-40334.800573632536	-40364.743953006124	29.943379373591267	-40364.743953006124	0.6543426760200185	6.569604618038694E-4	5.200023802623112	0.23032396890935675	24.360224838557812	0.02527127828789786	0.022893316502564636	0.034072419795429666	2	5	4	0.3019521327467536	0.18430262077690213	0.19475038248172738	0.3189948639946175
13126000	-40336.721745415416	-40363.81456500611	27.09281959069908	-40363.81456500611	0.7143199916141687	5.823336487632142E-4	5.200023802623112	0.23032396890935675	24.191657618231623	0.05936109758157389	0.0460411683605556	0.08720032436567018	5	5	1	0.3019521327467536	0.18430262077690213	0.19475038248172738	0.3189948639946175
13128000	-40341.89922219237	-40366.63690594284	24.737683750474016	-40366.63690594284	0.6697523406243491	4.168644605463491E-4	5.200023802623112	0.23032396890935675	21.992860932650174	0.10150774536879394	0.06711634472169768	0.04797725771041614	1	9	1	0.2988185074734006	0.18743624605025508	0.19566853916119678	0.3180767073151481
13130000	-40342.23579142519	-40363.632236022226	21.39644459703745	-40363.632236022226	0.7754203634225342	3.214199064669801E-4	5.200023802623112	0.23032396890935675	20.992451680728063	0.20079745270806895	0.047775818108376736	0.11726649956198584	3	5	3	0.2988185074734006	0.18743624605025508	0.19566853916119678	0.3180767073151481
13132000	-40342.44177206674	-40365.013343325234	22.571571258491517	-40365.013343325234	0.7877869515480344	4.730299238331711E-4	5.200023802623112	0.23032396890935675	19.569897539852295	0.051713562401515166	0.040812551423030446	0.08881809288952973	3	4	4	0.29860141209862073	0.18743624605025508	0.19566853916119678	0.31829380268992796
13134000	-40333.839908640715	-40363.23942714497	29.399518504250178	-40363.23942714497	0.6792430292496155	5.40341185982287E-4	5.200023802623112	0.38124192279966995	25.07934348957754	0.04905837926527781	0.02483978056363598	0.03953647698571866	3	4	4	0.29860141209862073	0.18743624605025508	0.19566853916119678	0.31829380268992796
13136000	-40331.32007939887	-40368.16338536879	36.84330596991721	-40368.16338536879	0.6351267631064919	5.349557222862653E-4	1.1753546839030122	0.38124192279966995	30.80711372311361	0.04741945522556333	0.022893170812538045	0.03309315164744899	2	5	4	0.29860141209862073	0.18743624605025508	0.19566853916119678	0.31829380268992796
13138000	-40324.22510060468	-40369.12896873662	44.903868131943284	-40369.12896873662	0.6071280803483826	7.892646600528574E-4	1.1753546839030122	0.38124192279966995	35.32621287019633	0.015803664759128377	0.008650810471387105	0.008739381039265309	3	2	6	0.29860141209862073	0.18743624605025508	0.19566853916119678	0.31829380268992796
13140000	-40316.14080998711	-40371.93948612517	55.798676138057765	-40371.93948612517	0.6086272251663216	9.725997957438738E-4	1.1753546839030122	0.38124192279966995	48.38586828559776	0.10040936040481689	0.0034598931117407966	0.003136077564546982	2	7	2	0.29860141209862073	0.18743624605025508	0.19566853916119678	0.31829380268992796
13142000	-40326.244668326515	-40368.944125978596	42.69945765207895	-40368.944125978596	0.6081731657384867	7.63606574564289E-4	4.42582241805286	0.38124192279966995	35.902350653008114	0.06816597012324424	0.006969021474929076	0.00245128753788869	2	7	2	0.29860141209862073	0.18743624605025508	0.19072647099880677	0.323235870852318
13144000	-40335.98918644403	-40368.62815749347	32.63897104943695	-40368.62815749347	0.62089170926676	6.566877484238073E-4	3.427401852597605	0.38124192279966995	28.165323920334917	0.06189131013194121	0.058117583055435226	0.013078982655708579	2	7	2	0.3049837582806489	0.18105389986822693	0.19072647099880677	0.323235870852318
13146000	-40343.015252295874	-40371.727840700936	28.712588405060906	-40371.727840700936	0.6205552455241677	3.0177973478392594E-4	2.8743510976894746	0.30386848744717493	22.128619071194276	0.03939106494642324	0.02851073575554323	0.006140529698553144	6	4	1	0.3049837582806489	0.18105389986822693	0.19072647099880677	0.323235870852318
13148000	-40344.54019086519	-40367.736772403194	23.196581538005294	-40367.736772403194	0.7672774963645665	4.117328927745972E-4	2.8743510976894746	0.30386848744717493	18.73610117229435	0.052990092810151344	0.05695716446165425	0.040020200061639845	1	7	3	0.3049837582806489	0.18105389986822693	0.19072647099880677	0.323235870852318
13150000	-40350.89034145701	-40372.26782873957	21.37748728255662	-40372.26782873957	0.6601314813195769	6.291866161704768E-4	2.8743510976894746	0.30386848744717493	18.87252574427673	0.044398146639362375	0.12514574091106886	0.060187541311100365	8	1	2	0.3049837582806489	0.18105389986822693	0.19072647099880677	0.323235870852318
13152000	-40349.6453245015	-40368.283660759276	18.638336257776007	-40368.283660759276	0.7930207396732644	4.68153166285593E-4	4.645678894388351	0.30386848744717493	15.930797679331501	0.13326526075644432	0.05205957666683647	0.04238730709398971	7	3	1	0.3049837582806489	0.1827875456510583	0.19072647099880677	0.3215022250694866
13154000	-40357.53764104311	-40374.527010692305	16.98936964919131	-40374.527010692305	0.6862831428104651	4.2572011515715913E-4	4.645678894388351	0.30386848744717493	16.14397656505848	0.09785583567028007	0.13060855576702302	0.18679272392610036	3	4	4	0.29972991912372055	0.18118078566845208	0.19072647099880677	0.3283628242090212
13156000	-40342.42663542187	-40368.28403785324	25.857402431373583	-40368.28403785324	0.7679387662867038	4.549447062102837E-4	4.645678894388351	1.0335682124703183	25.048960383741356	0.043106737088412166	0.054944799455710173	0.18148338489060545	6	3	2	0.29972991912372055	0.18118078566845208	0.19072647099880677	0.3283628242090212
13158000	-40344.14406117648	-40365.18480988698	21.040748710505152	-40365.18480988698	0.7013286898450158	4.286820498383373E-4	4.645678894388351	2.4000690387044497	20.171155331092464	0.04702794234660286	0.022407439876674668	0.07610289967850097	9	1	1	0.29972991912372055	0.18118078566845208	0.2002993182507985	0.3187899769570295
13160000	-40350.04289223741	-40368.55167916684	18.508786929426076	-40368.55167916684	0.8092293839701348	4.985256122008154E-4	4.645678894388351	2.4000690387044497	17.065642280302836	0.0708883489814243	0.01388646940551902	0.03834193084415722	1	1	9	0.29972991912372055	0.18118078566845208	0.2002993182507985	0.3187899769570295
13162000	-40342.7034780312	-40367.7557084261	25.052230394898917	-40367.7557084261	0.7070704193260243	7.736606100092615E-4	4.645678894388351	2.4000690387044497	24.417411771720552	0.16065286786202654	0.03702726895224918	0.03398432344244553	1	5	5	0.29972991912372055	0.18118078566845208	0.2002993182507985	0.3187899769570295
13164000	-40341.42075131857	-40368.415104740234	26.994353421665878	-40368.415104740234	0.6401760972749122	4.210014693049736E-4	4.645678894388351	0.8498960317963627	24.445550207316643	0.2114410527777247	0.022430797167414404	0.014136358725523794	1	8	2	0.29972991912372055	0.18118078566845208	0.2002993182507985	0.3187899769570295
13166000	-40332.016491566	-40363.36678543657	31.350293870572088	-40363.36678543657	0.6716513009030123	5.245433913256978E-4	1.8883404965999042	0.8498960317963627	27.54674501089505	0.12086010059083092	0.03058389669674449	0.030179529032973072	1	2	8	0.29972991912372055	0.18392047379002394	0.19755963012922664	0.3187899769570295
