#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BayesianSkyline.t:Halfmann-pt-1_maskedRefRemMafft" spec="beast.evolution.tree.coalescent.BayesianSkyline">
#            <parameter dimension="4" id="bPopSizes.t:Halfmann-pt-1_maskedRefRemMafft" lower="0.0" name="popSizes" spec="beast.core.parameter.RealParameter">380.0</parameter>
#            <groupSizes dimension="4" id="bGroupSizes.t:Halfmann-pt-1_maskedRefRemMafft" spec="beast.core.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BSPTreeIntervals.t:Halfmann-pt-1_maskedRefRemMafft" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:Halfmann-pt-1_maskedRefRemMafft" spec="beast.evolution.tree.Tree">
#                    <trait dateFormat="yyyy-M-dd" id="dateTrait.t:Halfmann-pt-1_maskedRefRemMafft" spec="beast.evolution.tree.TraitSet" traitname="date" value="Halfmann-pt-1_0|2020-12-27=2020-12-27,Halfmann-pt-1_11|2021-01-07=2021-01-07,Halfmann-pt-1_18|2021-01-14=2021-01-14,Halfmann-pt-1_46|2021-02-11=2021-02-11,Halfmann-pt-1_85|2021-03-22=2021-03-22,Halfmann-pt-1_184|2021-06-29=2021-06-29,Halfmann-pt-1_220|2021-08-04=2021-08-04,Halfmann-pt-1_275|2021-09-28=2021-09-28,Halfmann-pt-1_302|2021-10-25=2021-10-25,Halfmann-pt-1_304|2021-10-27=2021-10-27,Halfmann-pt-1_369|2021-12-31=2021-12-31,Halfmann-pt-1_373|2022-01-04=2022-01-04">
#                        <taxa id="TaxonSet.Halfmann-pt-1_maskedRefRemMafft" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.Halfmann-pt-1_maskedRefRemMafft"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <distribution id="MarkovChainedPopSizes.t:Halfmann-pt-1_maskedRefRemMafft" jeffreys="true" parameter="@bPopSizes.t:Halfmann-pt-1_maskedRefRemMafft" spec="beast.math.distributions.MarkovChainDistribution"/>
#        <prior id="ClockPrior.c:Halfmann-pt-1_maskedRefRemMafft" name="distribution">
#            <parameter id="clockRate.c:Halfmann-pt-1_maskedRefRemMafft" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr"/>
#        </prior>
#        <prior id="FrequenciesPrior.s:Halfmann-pt-1_maskedRefRemMafft" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:Halfmann-pt-1_maskedRefRemMafft" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <Uniform id="Uniform.3" name="distr"/>
#        </prior>
#        <prior id="GammaShapePrior.s:Halfmann-pt-1_maskedRefRemMafft" name="distribution">
#            <parameter id="gammaShape.s:Halfmann-pt-1_maskedRefRemMafft" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:Halfmann-pt-1_maskedRefRemMafft" name="distribution">
#            <parameter id="kappa.s:Halfmann-pt-1_maskedRefRemMafft" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Halfmann-pt-1_maskedRefRemMafft" id="treeLikelihood.Halfmann-pt-1_maskedRefRemMafft" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Halfmann-pt-1_maskedRefRemMafft">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Halfmann-pt-1_maskedRefRemMafft" shape="@gammaShape.s:Halfmann-pt-1_maskedRefRemMafft" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:Halfmann-pt-1_maskedRefRemMafft" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Halfmann-pt-1_maskedRefRemMafft" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:Halfmann-pt-1_maskedRefRemMafft" kappa="@kappa.s:Halfmann-pt-1_maskedRefRemMafft" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:Halfmann-pt-1_maskedRefRemMafft" id="estimatedFreqs.s:Halfmann-pt-1_maskedRefRemMafft" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:Halfmann-pt-1_maskedRefRemMafft" id="StrictClock.c:Halfmann-pt-1_maskedRefRemMafft" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	clockRate	kappa	gammaShape	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
5016000	-40609.490395146895	-40645.30447477221	35.81407962531405	-40645.30447477221	1.0231028357708365	0.001003923027397232	3.183182337633222	0.2392964842588177	31.181732254070347	0.009446002891058276	0.023868041289121438	0.12861493344040317	0.001996060847242431	3	1	4	3	0.29877040179135533	0.18558188151971813	0.19926685760780463	0.3163808590811218
5017000	-40610.97487894077	-40647.221287394525	36.24640845375394	-40647.221287394525	1.0240204623965707	8.820153997161473E-4	3.183182337633222	0.2392964842588177	28.053961359780534	0.005561045413714257	0.013873989951569663	0.04511050795227041	0.05748598532946066	3	1	1	6	0.29877040179135533	0.18558188151971813	0.19926685760780463	0.3163808590811218
5018000	-40624.3504500575	-40643.55169583226	19.20124577476074	-40643.55169583226	1.0393691203005249	8.537214550672106E-4	3.183182337633222	0.2392964842588177	15.208929091046585	0.057406974215180255	0.0862009617711264	0.11830428068359415	0.10495890018798144	2	1	3	5	0.29877040179135533	0.18558188151971813	0.19926685760780463	0.3163808590811218
5019000	-40625.727656944284	-40645.605467899804	19.877810955521806	-40645.605467899804	1.0393691203005249	7.722796578408373E-4	3.183182337633222	0.2392964842588177	15.355859090162788	0.13315045950468693	0.0952894128119174	0.07734592293488689	0.026786415144983273	4	2	2	3	0.29877040179135533	0.18558188151971813	0.19926685760780463	0.3163808590811218
5020000	-40627.25397038971	-40646.62446692796	19.370496538248435	-40646.62446692796	1.0286998079695624	6.408516568878703E-4	3.183182337633222	1.053491533152448	17.401321804095524	0.10307688753212231	0.13795436996652533	0.15205960426883736	0.09696225096871865	5	1	2	3	0.29877040179135533	0.18558188151971813	0.198986152605159	0.3166615640837674
5021000	-40623.52425781849	-40648.1176820038	24.59342418530692	-40648.1176820038	1.033573076957666	0.001019887963727004	3.183182337633222	1.053491533152448	21.094960656464437	0.026863326839804927	0.048292726789020926	0.15972076181139594	0.02137516231493447	1	4	3	3	0.29877040179135533	0.18558188151971813	0.198986152605159	0.3166615640837674
5022000	-40624.25014566264	-40648.26264811662	24.012502453982673	-40648.26264811662	1.0620587008399236	0.0010362788063239226	3.183182337633222	1.053491533152448	19.670772018938276	0.04374844447659349	0.0340647991829851	0.09971979265034042	0.05328134776173059	1	3	5	2	0.29877040179135533	0.18558188151971813	0.198986152605159	0.3166615640837674
5023000	-40625.793150340454	-40645.18404714391	19.390896803458084	-40645.18404714391	1.0272948197191696	9.931761158071312E-4	3.183182337633222	1.053491533152448	19.261138455578738	0.0695262401986486	0.08734396481092106	0.35424424627156426	0.0016191385954677	1	3	5	2	0.29877040179135533	0.18558188151971813	0.198986152605159	0.3166615640837674
5024000	-40616.012783321625	-40643.98949371796	27.97671039634086	-40643.98949371796	1.0317372916251264	7.367242223519046E-4	3.183182337633222	0.887315226068193	23.771715074779426	0.025904644278514417	0.043561310783964205	0.13911755663298128	0.019091300428456276	2	2	5	2	0.29877040179135533	0.18558188151971813	0.198986152605159	0.3166615640837674
5025000	-40630.335374439775	-40650.548412336175	20.213037896401605	-40650.548412336175	1.1036725717616065	9.08379830451929E-4	3.183182337633222	0.887315226068193	15.873801298647908	0.013759257185035227	0.06509209859220613	0.05807556782248836	0.05764380210198266	2	5	2	2	0.29877040179135533	0.18558188151971813	0.198986152605159	0.3166615640837674
5026000	-40626.877205570236	-40645.67079073429	18.793585164056594	-40645.67079073429	1.0960041564835912	7.175894106294346E-4	3.183182337633222	0.887315226068193	17.581101685149797	0.03837669413369023	0.16048169500727555	0.07933262949202181	0.14283544921364166	4	2	2	3	0.29492741411857815	0.18558188151971813	0.198986152605159	0.3205045517565446
5027000	-40624.273294581624	-40647.20613307272	22.932838491097584	-40647.20613307272	1.038267515159185	8.784730673296974E-4	2.864152989432324	0.887315226068193	18.577815701101528	0.09934872862958523	0.13795754816976602	0.05548996633153321	0.014548875134352145	3	3	3	2	0.29492741411857815	0.18558188151971813	0.198986152605159	0.3205045517565446
5028000	-40616.23635166182	-40643.42398752299	27.187635861172904	-40643.42398752299	1.024376520511047	8.455220514173554E-4	2.864152989432324	2.300573329486129	23.044062867869258	0.07647159238696696	0.11071751178021834	0.035874402555868906	0.00928996968039071	4	3	1	3	0.29492741411857815	0.18558188151971813	0.19609371144280435	0.32339699291889923
5029000	-40615.97582697061	-40643.378527497756	27.40270052714934	-40643.378527497756	1.0234493828493443	8.272497231997511E-4	2.864152989432324	2.300573329486129	23.69132581446983	0.01713277027695863	0.021170900527596525	0.0755636871322192	0.11782903569442452	1	3	6	1	0.29492741411857815	0.18558188151971813	0.19609371144280435	0.32339699291889923
5030000	-40614.05583763475	-40641.779362501315	27.723524866565857	-40641.779362501315	1.024135582131162	8.645619458517749E-4	3.822516479033659	2.300573329486129	23.776552180366036	0.011889145343663468	0.028453810172046762	0.08332324365718351	0.06827545092354378	3	1	6	1	0.29492741411857815	0.18558188151971813	0.19609371144280435	0.32339699291889923
5031000	-40616.838278619514	-40642.490768176685	25.652489557171652	-40642.490768176685	1.0279058283767208	8.49160790406749E-4	3.822516479033659	2.300573329486129	23.1630181859008	0.0494858367686937	0.03672986986293606	0.12079491598805742	0.010722954420831168	3	1	5	2	0.2975311384932167	0.18558188151971813	0.19609371144280435	0.32079326854426066
5032000	-40626.42924690465	-40644.73043790071	18.301190996064275	-40644.73043790071	1.0411827773632911	8.639115127235925E-4	3.822516479033659	2.300573329486129	16.941714099804827	0.023520031187543963	0.04616921896813087	0.1116581776386136	0.2463067702762739	1	2	2	6	0.2975311384932167	0.18558188151971813	0.19609371144280435	0.32079326854426066
5033000	-40613.11544980674	-40642.92046623305	29.80501642631293	-40642.92046623305	1.037798480033763	9.41987134668978E-4	3.822516479033659	2.300573329486129	27.75900713102221	0.0030116688273992783	0.009136714285486612	0.07462909819708853	0.06213772367668533	1	3	2	5	0.2975311384932167	0.18558188151971813	0.19609371144280435	0.32079326854426066
5034000	-40617.41844433485	-40642.54267509623	25.12423076137968	-40642.54267509623	1.037798480033763	7.189337451312864E-4	2.434600854182862	2.300573329486129	21.470732022840522	0.01910164060318206	0.06284076884292704	0.08014393317717029	0.05225871557130949	3	2	3	3	0.2975311384932167	0.18558188151971813	0.19609371144280435	0.32079326854426066
5035000	-40626.445857813036	-40646.018083299125	19.5722254860858	-40646.018083299125	1.037798480033763	8.467521359545879E-4	2.434600854182862	2.300573329486129	16.137688872577996	0.027073401234395715	0.04376667150391321	0.12722014184058167	0.014616268331938072	2	2	3	4	0.2975311384932167	0.18558188151971813	0.19609371144280435	0.32079326854426066
5036000	-40622.70073035908	-40649.157439210976	26.456708851892593	-40649.157439210976	1.0588256313424511	8.988685634083574E-4	2.434600854182862	2.300573329486129	21.192651462769813	0.019337522490017637	0.05418620497294246	0.0467152285876783	0.02829986491299754	4	2	2	3	0.2975311384932167	0.18558188151971813	0.19609371144280435	0.32079326854426066
5037000	-40626.67812519307	-40645.83217861269	19.154053419615614	-40645.83217861269	1.0588256313424511	7.686791259794743E-4	2.434600854182862	1.3316981984950453	14.741020367388124	0.05314115888779824	0.05944194600865356	0.09383351456427047	0.05451453872578898	1	4	5	1	0.2975311384932167	0.18558188151971813	0.19609371144280435	0.32079326854426066
5038000	-40621.022764426394	-40645.34272706959	24.31996264319649	-40645.34272706959	1.0278524089684697	8.524397896081589E-4	2.434600854182862	1.0083945556630163	23.128610290076118	0.03927153993342279	0.21422947860480257	0.1021253952680338	0.013223211651880595	4	2	2	3	0.2975311384932167	0.18558188151971813	0.1989328820342592	0.31795409795280577
5039000	-40622.0642847633	-40645.39041203217	23.326127268865232	-40645.39041203217	1.0315292765348172	9.67247180592715E-4	2.434600854182862	1.0083945556630163	21.307014628421815	0.07335234116571507	0.24761957511541383	0.08742853444849885	0.02322678498118212	4	2	2	3	0.2975311384932167	0.18558188151971813	0.1989328820342592	0.31795409795280577
5040000	-40628.532034373755	-40647.85486502787	19.32283065411267	-40647.85486502787	1.0897733765784918	7.244312133405929E-4	2.434600854182862	1.0083945556630163	15.999756463252512	0.05252522846765437	0.09966852735129926	0.14561945416349162	0.05821756499813702	3	4	1	3	0.2975311384932167	0.18558188151971813	0.1989328820342592	0.31795409795280577
5041000	-40618.75144498363	-40643.880276833486	25.128831849856013	-40643.880276833486	1.029988763068734	9.737330677416743E-4	2.434600854182862	1.0083945556630163	21.178971286448512	0.0538471107329062	0.14839122221567008	0.05986591395350269	0.024756699649956568	3	5	2	1	0.2975311384932167	0.18558188151971813	0.1989328820342592	0.31795409795280577
5042000	-40614.087463562384	-40645.80256522622	31.715101663840834	-40645.80256522622	1.0242384863285274	7.887660716350746E-4	2.434600854182862	1.0083945556630163	24.827942842510488	0.01669945546323443	0.08101262407873835	0.012926722260805481	0.0013480481517144692	4	5	1	1	0.2975311384932167	0.18558188151971813	0.19868224875492282	0.31820473123214216
5043000	-40618.05437788341	-40646.985366435874	28.93098855246128	-40646.985366435874	1.0242384863285274	7.801426769426251E-4	2.434600854182862	1.0083945556630163	20.98664433466581	0.1040981472904915	0.11506981663681069	0.002843794399365358	0.001225881603366669	3	6	1	1	0.2975311384932167	0.18241902308429087	0.19868224875492282	0.32136758966756945
5044000	-40624.268138280066	-40645.77899556517	21.510857285105647	-40645.77899556517	1.0536139986804516	8.218171854065991E-4	2.434600854182862	1.0083945556630163	15.01275711436431	0.10812725812574084	0.06051591723632359	0.023236725797047518	0.01231234706908143	6	3	1	1	0.29503168594834556	0.18241902308429087	0.19868224875492282	0.3238670422124406
5045000	-40633.19478288869	-40650.51432923038	17.319546341686276	-40650.51432923038	1.070062276276004	8.096841292058769E-4	1.794151692169345	1.0083945556630163	12.46422625889488	0.20708950983887567	0.0337764112790982	0.015761844025184	0.03801829045103483	8	1	1	1	0.29814633809326385	0.1820308155417137	0.1959558041525817	0.3238670422124406
5046000	-40629.72429185443	-40648.603345035604	18.879053181175372	-40648.603345035604	1.0670089556609872	6.213952081122671E-4	1.794151692169345	1.0083945556630163	16.5195102331526	0.3179852100604398	0.08602754570309686	0.12238539248780331	2.705779369350978E-4	1	1	8	1	0.29814633809326385	0.1820308155417137	0.1959558041525817	0.3238670422124406
5047000	-40624.770196767444	-40647.473060487784	22.702863720338417	-40647.473060487784	1.062995042104994	5.960173276481132E-4	1.794151692169345	1.0083945556630163	15.515167497414458	0.010267479634124487	0.03684060430742768	0.05804804529913305	0.009491111650857288	1	2	7	1	0.2962678023217621	0.18390935131321545	0.1959558041525817	0.3238670422124406
5048000	-40624.84587657608	-40644.86883352907	20.0229569529879	-40644.86883352907	1.056167163201166	8.517173617213266E-4	3.802848069767802	1.0083945556630163	16.855271801059313	0.022841777546577357	0.021206302738806453	0.10013503900995134	0.1374542242105463	2	2	3	4	0.2962678023217621	0.18390935131321545	0.1959558041525817	0.3238670422124406
5049000	-40622.15730584439	-40643.74836248029	21.591056635901896	-40643.74836248029	1.0806261907404808	7.316876991481633E-4	3.802848069767802	0.9789056195678072	19.522253882323632	0.018223354979089494	0.11072380536045053	0.0659771438223397	0.045910329773467595	3	2	3	3	0.2962678023217621	0.18390935131321545	0.1959558041525817	0.3238670422124406
5050000	-40636.21105014484	-40651.14605958368	14.935009438842119	-40651.14605958368	1.095311024095843	8.847428428423837E-4	3.802848069767802	0.9789056195678072	16.11709416013449	0.03064481188557829	0.11693785204908701	0.3962263555634719	0.2090013450008299	4	5	1	1	0.2962678023217621	0.18390935131321545	0.1959558041525817	0.3238670422124406
5051000	-40620.2155884376	-40644.3596947166	24.144106279007012	-40644.3596947166	1.1000636740783434	7.020560626555881E-4	3.802848069767802	0.9789056195678072	20.03821436853167	0.04291198998433559	0.0327249637615945	0.03109319061370113	0.12052172500867521	2	1	1	7	0.2962678023217621	0.18390935131321545	0.19775479382579073	0.3220680525392316
5052000	-40636.30917258605	-40649.71916679231	13.409994206260857	-40649.71916679231	1.0581302686181018	7.712472396678084E-4	7.018782247698096	0.9789056195678072	12.653105296226272	0.058503139305258293	0.032161326386051736	0.06696228887241379	0.27265335362395676	1	1	2	7	0.2962678023217621	0.18390935131321545	0.19775479382579073	0.3220680525392316
5053000	-40626.781402684	-40646.39084894709	19.609446263090344	-40646.39084894709	1.0601090685332912	8.469589006675053E-4	3.8217177370027535	0.9789056195678072	15.483602436129944	0.0626520223777052	0.06284750813994797	0.07530876910835024	0.0803881511287211	2	3	2	4	0.2962678023217621	0.18390935131321545	0.19775479382579073	0.3220680525392316
5054000	-40622.40347561429	-40643.43658473559	21.033109121299507	-40643.43658473559	1.0572840688210985	7.113689279003049E-4	3.8217177370027535	0.9789056195678072	18.27036031368724	0.06386957381002596	0.1281012839499864	0.136178043578017	0.02999318877901705	5	3	1	2	0.2962678023217621	0.18390935131321545	0.19775479382579073	0.3220680525392316
5055000	-40613.39641089826	-40642.16230583746	28.765894939197544	-40642.16230583746	1.0438428682581544	9.638291003594815E-4	3.8217177370027535	0.9789056195678072	23.752102743751255	0.019359454891135563	0.07090160239832002	0.06491300725550045	0.011670147371630031	4	5	1	1	0.2962678023217621	0.18390935131321545	0.19747179756650723	0.3223510487985151
5056000	-40620.4681553839	-40642.10493106648	21.636775682588183	-40642.10493106648	1.0450455719443617	7.770227219049739E-4	3.8217177370027535	0.13918601395340846	16.119401558826258	0.12007327362752376	0.09631962809738574	0.039900330465596844	0.01627336556438668	2	6	1	2	0.2962678023217621	0.18390935131321545	0.19747179756650723	0.3223510487985151
5057000	-40613.78477929457	-40639.49989194921	25.715112654643082	-40639.49989194921	1.0587073970421048	8.994401601478969E-4	3.1382780687588383	0.13918601395340846	19.062239790276486	0.0360766036850311	0.0985423331222405	0.02140089464568151	0.016537388736354675	2	6	2	1	0.2962678023217621	0.18390935131321545	0.1967410064645915	0.3230818399004308
5058000	-40620.41120306063	-40640.47069403474	20.059490974114272	-40640.47069403474	1.039840748038581	8.186682536180183E-4	3.1382780687588383	0.13918601395340846	16.29711897091136	0.11400657759983875	0.19025727859707098	0.0619656396251727	0.036876403309110406	1	7	2	1	0.2962678023217621	0.18390935131321545	0.1967410064645915	0.3230818399004308
5059000	-40614.78577300564	-40641.61029713053	26.824524124888544	-40641.61029713053	1.0507057293503914	7.567950107330708E-4	3.1382780687588383	0.03745620001368881	21.461545999863127	0.0358994154545293	0.12194204622363548	0.05166680760020559	0.010744218295082427	4	3	3	1	0.2962678023217621	0.18390935131321545	0.1967410064645915	0.3230818399004308
5060000	-40618.21698348108	-40639.656964483744	21.439981002665323	-40639.656964483744	1.0605580961619336	7.354120936530281E-4	3.1382780687588383	0.03745620001368881	18.132971889782077	0.05371787490484404	0.17017222945632587	0.1271096545864023	0.016524976597116325	3	5	1	2	0.2962678023217621	0.18390935131321545	0.1967410064645915	0.3230818399004308
5061000	-40622.55786180069	-40641.353775110896	18.795913310203694	-40641.353775110896	1.0323370478203402	9.958599692608489E-4	3.5623792663622122	0.0604739124364893	16.649248166402693	0.10269385856989723	0.2341384577381411	0.04382884172599583	0.08858257368928532	4	3	1	3	0.2962678023217621	0.18390935131321545	0.1967410064645915	0.3230818399004308
5062000	-40625.98253852533	-40644.08728324988	18.104744724551047	-40644.08728324988	1.0444372535249127	4.983068737379118E-4	3.5623792663622122	0.0604739124364893	16.404125135123387	0.08016626638277488	0.325424916462201	0.061025675883273844	0.03188480528695918	4	3	1	3	0.2962678023217621	0.18390935131321545	0.1967410064645915	0.3230818399004308
5063000	-40628.73238714805	-40648.0761686233	19.343781475254595	-40648.0761686233	1.046478079502349	7.842030097488263E-4	3.5623792663622122	0.0604739124364893	15.66238192303425	0.09051614542826517	0.1490344569400605	0.07974149250842234	0.06998598253083818	2	7	1	1	0.2962678023217621	0.18390935131321545	0.1967410064645915	0.3230818399004308
5064000	-40622.0048739215	-40642.78258667089	20.777712749387202	-40642.78258667089	1.0321091810157232	7.680626086913958E-4	3.5623792663622122	0.0604739124364893	15.996686982248077	0.042218426779500016	0.144361991530278	0.02870216105960236	0.026416627386396222	2	5	2	2	0.2962678023217621	0.18390935131321545	0.1967410064645915	0.3230818399004308
5065000	-40618.463692535006	-40640.57522621803	22.111533683023907	-40640.57522621803	1.0341542910559907	0.001088314321277285	3.248310520964469	0.0604739124364893	18.80643245626949	0.1851075483790303	0.191040002235203	0.09649876737702258	0.012932329048805829	5	2	1	3	0.2962678023217621	0.18390935131321545	0.1967410064645915	0.3230818399004308
5066000	-40628.59598693511	-40642.93301771604	14.337030780925836	-40642.93301771604	1.0239157893425856	6.913142466260403E-4	3.248310520964469	0.0604739124364893	15.864551526323043	0.09456633173591604	0.3046211622400723	0.6611551738298161	0.04256188789177233	4	4	1	2	0.2962678023217621	0.18390935131321545	0.1967410064645915	0.3230818399004308
5067000	-40612.12296010626	-40639.76104145655	27.638081350289667	-40639.76104145655	1.022711543472669	7.577005874430516E-4	3.248310520964469	0.0604739124364893	23.697907668614032	0.045447888139124405	0.1787200252499957	0.049383274307890024	0.01840535725058556	4	4	1	2	0.2962678023217621	0.18390935131321545	0.1967410064645915	0.3230818399004308
5068000	-40619.782431670224	-40641.99839265818	22.21596098795585	-40641.99839265818	1.0467631292809976	8.227976448090352E-4	3.3317508725580662	0.0604739124364893	17.501209604599744	0.10242481784122093	0.10176766024557116	0.09334651025367567	0.01576248807534407	4	2	4	1	0.2962678023217621	0.18390935131321545	0.1967410064645915	0.3230818399004308
5069000	-40628.78020240428	-40641.24744864703	12.467246242749507	-40641.24744864703	1.0231588306181463	9.258039951585814E-4	3.3317508725580662	0.0604739124364893	13.184612888168932	1.10817780697003	0.5301306060051285	0.13030901096276123	0.005332181521298763	2	1	7	1	0.2962678023217621	0.18390935131321545	0.1967410064645915	0.3230818399004308
5070000	-40616.176615322445	-40640.193525955656	24.01691063321391	-40640.193525955656	1.0231588306181463	7.4627499602221E-4	2.8098343497727565	0.0604739124364893	19.59184884452563	0.2510428353471344	0.1718636357948593	0.044707519902169396	0.0012117483261731886	3	4	3	1	0.2962678023217621	0.18390935131321545	0.1967410064645915	0.3230818399004308
5071000	-40608.57631774178	-40645.17077428173	36.59445653995098	-40645.17077428173	1.0231588306181463	7.695717525595269E-4	2.8098343497727565	0.0604739124364893	30.056381893990757	0.016509525043582003	0.08844520567646674	0.02291007352759686	4.312761044370027E-4	4	3	2	2	0.2962678023217621	0.18390935131321545	0.1967410064645915	0.3230818399004308
5072000	-40616.388422997814	-40647.43368308933	31.045260091519086	-40647.43368308933	1.0231588306181463	0.0011747930979658786	2.8098343497727565	0.0604739124364893	24.430564877819485	0.05708885806410344	0.10370193570708562	0.04125830520540213	0.004759018684378238	2	6	1	2	0.2962678023217621	0.18390935131321545	0.1967410064645915	0.3230818399004308
5073000	-40607.8260042632	-40638.71585974523	30.88985548202406	-40638.71585974523	1.0231588306181463	9.730166233373931E-4	3.8038050212393633	0.0604739124364893	22.575940536193947	0.020409310271443305	0.04674748004435291	0.039844429217876655	0.0015087034981637513	4	3	3	1	0.2962678023217621	0.18390935131321545	0.1967410064645915	0.3230818399004308
5074000	-40622.69078235763	-40641.85130235336	19.16051999572717	-40641.85130235336	1.0453024625863863	7.04972774292089E-4	3.8038050212393633	0.31290835301199427	14.839399951961171	0.040141483500093125	0.11354893458326	0.055539956311137006	0.057249396116086	2	4	3	2	0.2962678023217621	0.18390935131321545	0.1967410064645915	0.3230818399004308
5075000	-40627.32461058246	-40643.645089968704	16.320479386243168	-40643.645089968704	1.0559364328632728	7.931874961786283E-4	3.8038050212393633	0.31290835301199427	14.601080967326826	0.10631944684209822	0.08358508095521354	0.21696877441646178	0.12237810504769082	2	2	5	2	0.2962678023217621	0.18390935131321545	0.1967410064645915	0.3230818399004308
5076000	-40624.92588574254	-40644.16658182028	19.240696077743635	-40644.16658182028	1.0921625848298024	6.95200914114751E-4	3.86779379167445	0.31290835301199427	16.144737205573986	0.050678669966363395	0.12774636079174426	0.14083663332584898	0.058551847680839014	2	4	2	3	0.2962678023217621	0.18390935131321545	0.1967410064645915	0.3230818399004308
5077000	-40616.55641435205	-40643.25287007669	26.696455724641833	-40643.25287007669	1.0749334889295885	0.001162509563284717	3.86779379167445	0.14341978570392225	21.80920012208839	0.04163253250526452	0.04680153104695105	0.115594698871721	0.04831360462171529	3	1	6	1	0.2962678023217621	0.18390935131321545	0.1967410064645915	0.3230818399004308
5078000	-40621.70463134791	-40641.61919474185	19.914563393940917	-40641.61919474185	1.05728141831476	7.387043101815357E-4	3.86779379167445	0.14341978570392225	17.95422931226722	0.05299601265041626	0.15346868197600588	0.20176448006174363	0.1011078491893821	3	2	3	3	0.2962678023217621	0.18390935131321545	0.1967410064645915	0.3230818399004308
5079000	-40622.65406109526	-40640.80675306288	18.152691967621877	-40640.80675306288	1.0419186411518515	8.371809268866818E-4	3.86779379167445	0.14341978570392225	14.741589847413579	0.14164284944127767	0.11876957048916315	0.055407618038920546	0.08523805275889476	3	5	1	2	0.2962678023217621	0.18390935131321545	0.1967410064645915	0.3230818399004308
5080000	-40623.783485085005	-40642.46358531463	18.680100229627307	-40642.46358531463	1.0419186411518515	7.767844359915801E-4	3.86779379167445	0.14341978570392225	14.8570706493171	0.14901659379624327	0.059382466233949056	0.10099394769955346	0.0326810753129752	1	1	8	1	0.2962678023217621	0.18390935131321545	0.1967410064645915	0.3230818399004308
5081000	-40622.177852074754	-40644.60884986063	22.43099778587871	-40644.60884986063	1.0306609768842352	0.0010797736878976941	3.86779379167445	0.14341978570392225	18.752228481133262	0.03014485443765072	0.12295646216837844	0.06436026783536905	0.056869584796042594	4	2	3	2	0.29554565525659754	0.18390935131321545	0.19722333888644344	0.3233216545437434
5082000	-40624.57021611439	-40643.43570004152	18.86548392712215	-40643.43570004152	1.0473748975040513	6.528412847780971E-4	3.86779379167445	0.14341978570392225	17.709159395736712	0.054357709324905995	0.2381133388359578	0.15044112348562932	0.04617367117571505	3	4	1	3	0.29554565525659754	0.18390935131321545	0.19722333888644344	0.3233216545437434
5083000	-40626.00277246814	-40642.82691473826	16.824142270120053	-40642.82691473826	1.0472308165986226	7.578154861954516E-4	3.86779379167445	0.14341978570392225	16.221103535662024	0.06857409541927185	0.2985054306010641	0.14043901150008178	0.05998048285951221	3	3	4	1	0.29554565525659754	0.18390935131321545	0.19722333888644344	0.3233216545437434
